# Time-averaged data for fix 3
# TimeStep Number-of-rows
# Row c_center[1] c_center[2] c_center[3]
6000 2496
1 -3.83938 10.2666 0
2 -0.347801 10.589 0
3 3.18615 10.2609 0
4 6.6953 10.5011 0
5 10.3947 10.2412 0
6 13.9108 10.56 0
7 17.3779 10.2954 0
8 20.9482 10.4671 0
9 24.4447 10.2235 0
10 28.0318 10.5043 0
11 31.5312 10.2928 0
12 34.9842 10.4989 0
13 38.5583 10.179 0
14 42.0728 10.2414 0
15 45.5959 10.3255 0
16 49.135 10.144 0
17 52.6847 10.4853 0
18 56.1424 10.4337 0
19 59.6946 10.5324 0
20 63.3028 10.4723 0
21 66.7991 10.7672 0
22 70.3157 10.3757 0
23 73.8472 10.5162 0
24 77.3476 10.1894 0
25 80.8749 10.3656 0
26 84.3521 10.1069 0
27 87.9197 10.2542 0
28 91.4305 10.2628 0
29 95.055 10.4598 0
30 98.5911 10.3225 0
31 102.162 10.449 0
32 105.809 10.3002 0
33 109.321 10.0983 0
34 112.807 10.3545 0
35 116.256 10.0208 0
36 119.78 10.3021 0
37 123.38 10.0485 0
38 126.934 10.2254 0
39 130.531 10.027 0
40 133.96 10.2577 0
41 137.372 9.85866 0
42 141.045 10.0935 0
43 144.535 9.89499 0
44 148.134 10.1888 0
45 151.593 9.94082 0
46 155.1 10.1627 0
47 158.729 9.98803 0
48 162.195 10.1036 0
49 -5.42059 13.1345 0
50 -1.91182 13.3482 0
51 1.56311 13.0568 0
52 5.10407 13.2528 0
53 8.66276 12.9407 0
54 12.2764 13.1981 0
55 15.8765 13.1273 0
56 19.3323 13.2458 0
57 22.9363 13.0216 0
58 26.4278 13.2713 0
59 29.9535 13.0484 0
60 33.4799 13.3041 0
61 36.9495 12.9469 0
62 40.5422 13.065 0
63 44.037 13.0488 0
64 47.5557 12.9208 0
65 51.0186 13.2236 0
66 54.4802 13.107 0
67 58.1149 13.3538 0
68 61.6063 13.2154 0
69 65.1951 13.4398 0
70 68.7955 13.2437 0
71 72.3738 13.249 0
72 75.8385 13.1006 0
73 79.3033 13.1832 0
74 82.9129 12.9145 0
75 86.4113 13.0935 0
76 89.8518 12.979 0
77 93.4622 13.1956 0
78 97.0094 13.056 0
79 100.581 13.2231 0
80 104.146 12.9582 0
81 107.679 12.8712 0
82 111.223 13.104 0
83 114.779 12.8182 0
84 118.214 12.9803 0
85 121.796 12.7347 0
86 125.349 13.0576 0
87 128.826 12.7653 0
88 132.398 13.0414 0
89 135.898 12.7329 0
90 139.369 12.8345 0
91 143.028 12.6846 0
92 146.583 12.9766 0
93 150.122 12.7853 0
94 153.544 12.9079 0
95 157.058 12.6657 0
96 160.703 12.9682 0
97 -3.77626 15.8455 0
98 -0.315728 16.0783 0
99 3.16972 15.7352 0
100 6.77329 15.9935 0
101 10.2812 15.6247 0
102 13.8307 15.9166 0
103 17.448 15.9764 0
104 20.9779 16.0332 0
105 24.5732 15.8054 0
106 28.0268 15.9633 0
107 31.5982 15.725 0
108 35.1238 15.9543 0
109 38.7164 15.6569 0
110 42.1765 15.6903 0
111 45.5835 15.798 0
112 49.0714 15.7265 0
113 52.5936 16.0441 0
114 56.0874 15.849 0
115 59.7 16.0907 0
116 63.2768 15.9556 0
117 66.8143 16.1346 0
118 70.5205 15.9544 0
119 73.9389 16.074 0
120 77.485 15.7866 0
121 81.0187 15.8099 0
122 84.5432 15.6823 0
123 87.9909 15.9374 0
124 91.5268 15.6831 0
125 95.0948 15.9341 0
126 98.7177 15.6695 0
127 102.207 15.9375 0
128 105.698 15.7055 0
129 109.297 15.5435 0
130 112.815 15.8015 0
131 116.387 15.5694 0
132 119.826 15.8955 0
133 123.345 15.4926 0
134 126.947 15.8029 0
135 130.497 15.5443 0
136 133.999 15.7722 0
137 137.482 15.5114 0
138 140.96 15.6211 0
139 144.527 15.5153 0
140 148.158 15.7389 0
141 151.658 15.568 0
142 155.109 15.725 0
143 158.653 15.4894 0
144 162.246 15.7709 0
145 -5.34847 18.6208 0
146 -1.86763 18.8207 0
147 1.6657 18.5622 0
148 5.1748 18.851 0
149 8.72874 18.4899 0
150 12.2194 18.7178 0
151 15.7474 18.5554 0
152 19.3615 18.7612 0
153 22.964 18.5251 0
154 26.5376 18.752 0
155 29.9781 18.367 0
156 33.4786 18.6909 0
157 37.1008 18.4156 0
158 40.6591 18.5585 0
159 44.1042 18.6597 0
160 47.4724 18.4772 0
161 50.9853 18.7377 0
162 54.4905 18.5401 0
163 58.0742 18.8112 0
