1.575	0.876652
1.725	0.822827
1.875	0.858635
2.025	0.828241
2.175	0.917879
2.325	0.832238
2.475	0.862208
2.625	0.885848
3.075	0.832165
3.225	0.836644
3.375	0.843384
3.525	0.834293
3.675	0.829303
3.825	0.815775
4.275	0.847454
4.425	0.850041
4.575	0.850514
4.725	0.862235
4.875	0.83171
5.025	0.806086
5.175	0.820639
5.325	0.837901
5.475	0.83959
5.625	0.836405
5.775	0.839455
5.925	0.834445
6.075	0.828036
6.225	0.826484
6.375	0.830954
6.525	0.839334
6.675	0.833421
6.825	0.825184
6.975	0.836168
7.125	0.833722
7.275	0.828474
7.425	0.844586
7.575	0.855116
7.725	0.825183
7.875	0.852745
8.025	0.817825
8.175	0.831702
8.325	0.835155
8.475	0.833403
8.625	0.835942
8.775	0.835881
8.925	0.835737
9.075	0.833004
9.225	0.833545
9.375	0.835686
9.525	0.834177
9.675	0.836894
9.825	0.832415
9.975	0.83027
10.125	0.831253
10.275	0.826624
10.425	0.83155
10.575	0.831334
10.725	0.828989
10.875	0.836853
11.025	0.838155
11.175	0.831988
11.325	0.828969
11.475	0.834985
11.625	0.835641
11.775	0.830816
11.925	0.831164
12.075	0.831321
12.225	0.835046
12.375	0.835149
12.525	0.833826
12.675	0.832086
12.825	0.831094
12.975	0.833105
13.125	0.835959
13.275	0.837098
13.425	0.829318
13.575	0.832376
13.725	0.834694
13.875	0.833463
14.025	0.835188
14.175	0.834552
14.325	0.829645
14.475	0.833649
14.625	0.834987
14.775	0.833595
14.925	0.831568
15.075	0.832086
15.225	0.833924
15.375	0.832855
15.525	0.827835
15.675	0.824477
15.825	0.831724
15.975	0.83201
16.125	0.833274
16.275	0.834197
16.425	0.834554
16.575	0.834123
16.725	0.833553
16.875	0.835178
17.025	0.83281
17.175	0.828139
17.325	0.824884
17.475	0.831993
17.625	0.831761
17.775	0.832728
17.925	0.835606
18.075	0.83535
18.225	0.833644
18.375	0.832799
18.525	0.832159
18.675	0.830069
18.825	0.829119
18.975	0.830473
19.125	0.834047
19.275	0.832039
19.425	0.832021
19.575	0.83406
19.725	0.833387
19.875	0.830526
20.025	0.83047
20.175	0.832055
20.325	0.831723
20.475	0.827173
20.625	0.830567
20.775	0.833155
20.925	0.832671
21.075	0.833075
21.225	0.833295
21.375	0.832997
21.525	0.833696
21.675	0.83485
21.825	0.834497
21.975	0.833447
22.125	0.833485
22.275	0.835369
22.425	0.832009
22.575	0.82966
22.725	0.831379
22.875	0.832591
23.025	0.833224
23.175	0.835189
23.325	0.834643
23.475	0.83173
23.625	0.833508
23.775	0.834039
23.925	0.832537
24.075	0.831528
24.225	0.831824
24.375	0.832638
24.525	0.833561
24.675	0.832369
24.825	0.831578
24.975	0.832816
25.125	0.834751
25.275	0.833043
25.425	0.831919
25.575	0.831582
25.725	0.830282
25.875	0.831421
26.025	0.83375
26.175	0.83451
26.325	0.834586
26.475	0.833571
26.625	0.833045
26.775	0.83344
26.925	0.833617
27.075	0.832906
27.225	0.831658
27.375	0.83183
27.525	0.832875
27.675	0.833778
27.825	0.832359
27.975	0.830755
28.125	0.831461
28.275	0.833845
28.425	0.834014
28.575	0.834024
28.725	0.833785
28.875	0.83344
29.025	0.831226
29.175	0.829578
29.325	0.831925
29.475	0.833365
29.625	0.833769
29.775	0.832754
29.925	0.832028
30.075	0.832707
30.225	0.833606
30.375	0.833421
30.525	0.833881
30.675	0.83421
30.825	0.832785
30.975	0.833798
31.125	0.83379
31.275	0.834009
31.425	0.832977
31.575	0.832998
31.725	0.832797
31.875	0.833191
32.025	0.831809
32.175	0.832103
32.325	0.831687
32.475	0.831921
32.625	0.833612
32.775	0.83328
32.925	0.831956
33.075	0.83316
33.225	0.833772
33.375	0.831649
33.525	0.831763
33.675	0.832788
33.825	0.833915
33.975	0.833616
34.125	0.833201
34.275	0.832204
34.425	0.832135
34.575	0.833135
34.725	0.834191
34.875	0.833415
35.025	0.830761
35.175	0.83037
35.325	0.832667
35.475	0.831307
35.625	0.833279
35.775	0.833653
35.925	0.833747
36.075	0.833409
36.225	0.832679
36.375	0.83225
36.525	0.831361
36.675	0.830871
36.825	0.832567
36.975	0.833614
37.125	0.833291
37.275	0.832126
37.425	0.832831
37.575	0.833084
37.725	0.83231
37.875	0.832415
38.025	0.833108
38.175	0.833276
38.325	0.831547
38.475	0.832238
38.625	0.834102
38.775	0.833208
38.925	0.832566
39.075	0.832966
39.225	0.833876
39.375	0.834245
39.525	0.834044
39.675	0.83205
39.825	0.831654
39.975	0.833656
40.125	0.83326
