1 0.990896 -0.13464
2 0.931341 0.364137
3 0.999555 -0.0297137
4 0.906873 0.421401
5 0.995575 -0.0939172
6 0.932526 0.361102
7 0.931138 -0.364675
8 0.982627 0.185606
9 0.953167 -0.302458
10 0.999083 0.042715
11 0.948657 0.316308
12 0.989004 0.147873
13 0.998938 -0.0461239
14 0.96911 -0.246608
15 0.92681 0.375531
16 0.796142 -0.605108
17 0.985425 -0.170112
18 0.999204 -0.0398948
19 0.68782 0.725884
20 0.980403 -0.197004
21 0.98574 0.168275
22 0.992638 -0.121118
23 0.996521 0.0833355
24 0.978089 0.208187
25 0.877114 0.480293
26 0.986531 -0.163594
27 0.922576 0.38582
28 0.94964 -0.31335
29 0.998663 0.0517006
30 0.78144 -0.623987
31 0.997673 -0.0681279
32 0.999576 -0.0291756
33 0.998406 -0.0564842
34 0.797934 0.602747
35 0.957348 0.288954
36 0.984858 0.173376
37 0.995588 -0.0938368
38 0.891772 0.452488
39 0.861678 0.507457
40 0.97732 -0.211738
41 0.980514 -0.196447
42 0.834852 0.550477
43 0.63094 -0.775835
44 0.907175 0.420748
45 0.541105 -0.840952
46 0.838458 0.544962
47 0.999385 -0.0352038
48 0.97496 0.222382
49 0.973559 0.228435
50 0.974118 0.226053
51 0.900795 0.43425
52 0.939572 -0.342343
53 0.970492 -0.241157
54 0.932952 -0.359991
55 0.997935 0.0641389
56 0.773373 -0.633952
57 0.962406 0.271618
58 0.972149 -0.234354
59 0.926755 -0.375672
60 0.976249 -0.216653
61 0.973919 0.226879
62 0.986083 0.166284
63 0.983101 0.183039
64 0.982262 0.187511
65 0.999996 0.00156629
66 0.739695 0.67294
67 0.790619 -0.612303
68 0.987522 -0.157487
69 0.981819 -0.189821
70 0.969961 0.243258
71 0.859962 -0.510361
72 0.996669 -0.081553
73 0.991272 -0.131811
74 0.99906 -0.0433376
75 0.914517 -0.404553
76 0.965382 -0.260826
77 0.901875 -0.431996
78 0.987029 0.160578
79 0.898628 -0.438709
80 0.99063 0.136571
